ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
18410002,Système U,4754900,244800,18410,RD 940 Les Aubépins,ARGENT-SUR-SAULDRE,R
18500004,Intermarché,4714200,224300,18500,ROUTE DE BOURGES,MEHUN-SUR-YèVRE,R
18500006,ENI,4709500,224300,18500,A71 AIRE DE BOURGES MARMAGNE,MARMAGNE,A
18500007,Esso,4709500,224000,18500,A71Aire de Ste Thorette,Marmagne,A
18500008,Carrefour Market,4715016.13,221537.35,18500,AVENUE JEAN CHATELET,Mehun-sur-Yèvre,R
18520001,Intermarché,4703200,264200,18520,2 rue Agnès Sorel,AVORD,R
18570002,Carrefour Contact,4706300,232400,18570,Rue des Acacias,La Chapelle-Saint-Ursin,R
18600001,Avia,4683600,291400,18600,ROUTE DE BOURGES,SANCOINS,R
18600003,Intermarché,4683300,293800,18600,Route de Saint Pierre Le Moutier,SANCOINS,R
18700001,Carrefour Market,4747500,242300,18700,AVENUE EUGENE CASELLA,Aubigny-sur-Nère,R
18700003,Intermarché,4749800,244100,18700,Avenue de Paris,AUBIGNY-SUR-NERE,R
18800001,Avia,4708200,272900,18800,PLACE DU CHAMP DE FOIRE,BAUGY,R
19000002,E.Leclerc,4525800,174900,19000,14 RUE DU DOCTEUR RAMON,TULLE,R
19000006,Intermarché,4527218.92408,177587.665476,19000,2 QUAI CONTINSOUZA,TULLE,R
19000008,TotalEnergies,4526170,175672,19000,12 AV ALSACE LORRAINE,TULLE,R
19100001,Auchan,4515300,150900,19100,90 Avenue Abbé Jean Alvitre,BRIVE-LA-GAILLARDE,R
19100009,Intermarché,4515800,156300,19100,Impasse du Pilou,BRIVE-LA-GAILLARDE,R
19100010,Intermarché,4516500,150400,19100,147 Avenue Ribot,BRIVE-LA-GAILLARDE,R
19100011,E.Leclerc,4516671,154590,19100,86 Avenue Président John Kennedy,Brive-la-Gaillarde,R
19100014,Esso Express,4515300,153600,19100,Boulevard Brune,BRIVE-LA-GAILLARDE,R
19100015,Esso Express,4516700,155000,19100,112 Avenue Jacques et Bernadette Chirac ex Kennedy,BRIVE-LA-GAILLARDE,R
19100016,TotalEnergies Access,4515600,151800,19100,108 AVENUE PIERRE SEMARD,Brive-la-Gaillarde,R
19100017,TotalEnergies Access,4516500,151100,19100,90 AV RIBOT,Brive-la-Gaillarde,R
19110001,Carrefour Market,4540410.32586,249992.356761,19110,av victor hugo,BORT-LES-ORGUES,R
19120001,Intermarché,4497300,184900,19120,39 Avenue des Généraux Marbot,Altillac,R
19130001,8 à huit,4523073,137255,19130,15 av Général de Gaulle,Saint-Aulaire,R
19130002,Carrefour Market,4525900,141300,19130,AVENUE RAYMOND POINCARE,OBJAT,R
19130003,TotalEnergies Access,4524400,141500,19130,Route de Brive,OBJAT,R
19130004,Intermarché,4524500,141300,19130,Lieu-dit Bridal,Objat,R
19140001,Système U,4544000,156100,19140,Route de Limoges,UZERCHE,R
19140003,Intermarché,4541736,158159,19140,Lieu-dit les Paturaux,Uzerche,R
19140005,Netto,4542500,156400,19140,LES BESSADES,UZERCHE,R
19150002,Système U,4524621,177323,19150,1 Avenue de Coulaud,Laguenne,R
19160001,Intermarché Contact,4538400,226900,19160,BOULEVARD DU PENDANT,Neuvic,R
19170001,TotalEnergies,4559855,192571,19170,RUE DE LA REPUBLIQUE,Bugeat,R
19190001,Carrefour Contact,4512554.2414,172250.665476,19190,RD 921,BEYNAT,R
19190002,TotalEnergies,4507120.2,173768.1,19190,RD15 LE BOURG,LE PESCHER,R
19200002,Avia,4555700,230200,19200,56 Avenue du Général Leclerc,USSEL,R
19200003,E.Leclerc,4554275,229749,19200,Route de Ponty,Ussel,R
19200006,TotalEnergies,4555500,231600,19200,8 Place de la Victoire,USSEL,R
19200007,Intermarché,4555638.9740201,231524.20027136,19200,8 AVENUE PIERRE SEMARD,Ussel,R
19210001,Système U,4543800,139700,19210,Avenue du 8 Mai 1945,LUBERSAC,R
19230001,Intermarché,4539300,137700,19230,55 Avenue du Midi,POMPADOUR,R
19240002,Shopi,4519264,145208,19240,8 AV 11 NOVEMBRE,Varetz,R
19240003,Intermarché Contact,4525300,146100,19240,CD N°9 RTE DU SAILLANT,ALLASSAC,R
19250001,TotalEnergies,4553400,214800,19250,84 Avenue Limousine,Meymac,R
19250003,Intermarché Contact,4553200,214200,19250,RUE DU PAS REDON,MEYMAC,R
19250005,Casino,4554589,213640,19250,ROUTE DE TULLE,Meymac,R
19260002,Intermarché,4553300,180400,19260,Route d'Egletons,TREIGNAC,R
19270003,Intermarché,4521900,152100,19270,155 rue de la riviére,Donzenac,R
19270004,TotalEnergies,4531063.4037541,156254.61874608,19270,LA CROIX DE FER,Saint-Pardoux-l'Ortigier,R
19290002,Indépendant sans enseigne,4566100,220200,19290,7 rue de la Pierre Grosse,Sornac,R
19300001,Simply Market,4540194,204280,19300,Avenue Charles de Gaulle,ÉGLETONS,R
19300002,Système U,4540200,204200,19300,Avenue Charles de Gaulle,ÉGLETONS,R
19300003,TotalEnergies,4539800,203600,19300,CHAULAUDRE,Égletons,R
19316001,Carrefour,4514500,148300,19100,"14,rue louis taurisson",BRIVE-LA-GAILLARDE,R
19330001,Avia,4526712,167930,19330,Les Alleux,FAVARS,R
19330002,Carrefour Contact,4528398,165828,19330,Lieu-dit La Chapelle,Saint-Mexant,R
19340002,TotalEnergies,4564600,244500,19340,STATION TOTAL CONTACT EYGURANDE - RN 89,EYGURANDE,R
19340003,Avia,4562400,248100,19340,Viaduc du Chavanon,Merlines,A
19350001,Carrefour Contact,4532000,132700,19350,laschamps,Chabrignac,R
19360001,Géant,4516800,156100,19360,RUE PASTEUR,Malemort-sur-Corrèze,R
19360002,Ets VALIBHAY,4511600,156000,19360,215 Route de Rochelongue,COSNAC,R
19400004,Super Casino,4509400,193700,19400,6 rue Douvisis,ARGENTAT,R
19400005,Indépendant sans enseigne,4509100,194100,19400,"25, avenue des XAINTRIES",ARGENTAT,R
19400006,autre,4509180.5100925,193115.79066851,19400,LIEU DIT MOULIN BAS,ARGENTAT SUR DORDOGNE,R
19460002,TotalEnergies Access,4531600,177000,19460,42 route nationale 120,NAVES,R
19490002,TotalEnergies,4519600,177400,19490,la chapeloune,STE FORTUNADE,R
19500002,Système U,4505600,166900,19500,La Peyrague Route de Collonges D38,Meyssac,R
19510002,TotalEnergies,4554068,152039,19510,AUTOROUTE A20 - AIRE DE PORTE DE CORREZE,MASSERET,A
19600001,Carrefour Contact,4519500,154200,19270,Les Combettes,Ussac,R
19600002,inconnu,4516058.0645563,143986.05550943,19600,AIRE DU PAYS DE BRIVE A 89,Saint-Pantaléon-de-Larche,A
19600003,TotalEnergies,4503300,150300,19600,Lieu-dit La Croix-Blanche,Nespouls,R
19600004,autre,4516055.2290935,143982.00337318,19600,AUTOROUTE A89,SAINT PANTALEON DE L'ARCHE,A
19700001,Système U,4536779,171550,19700,Avenue Jean Vinatier,SEILHAC,R
19800001,inconnu,4531800,183900,19800,La Bitarelle,Gimel-les-Cascades,R
19800002,inconnu,4536000,193800,19800,AUTOROUTE A 89  AIRE DE LA CORREZE,VITRAC-SUR-MONTANE,A
19800004,Indépendant sans enseigne,4534256.55852,193384.921776,19800,rn 89,EYREIN,R
19800005,E.Leclerc,4535945.71,193726.25,19800,AIRE DE LA CORREZE - AUTOROUTE A8,Vitrac-sur-Montane,A
20000002,VITO,4193336,874403,20090,Route du Bord de Mer,Ajaccio,R
20000006,TotalEnergies,4192900,876800,20000,Aspretto,AJACCIO,R
20000007,TotalEnergies,4191078.61872,872151.667262,20000,65 COURS LUCIEN BONAPARTE,AJACCIO,R
20090001,VITO,4194385,875484,20090,Boulevard Louis Campi,Ajaccio,R
20090002,TotalEnergies,4193331.973,875493.22,20090,Quartier St Joseph,Ajaccio,R
20090004,VITO,4192500,873400,20000,avenue napoleon III,AJACCIO,R
20090007,VITO,4192900,876200,20090,Route Campo Dell'Oro Col d'Aspretto,Ajaccio,R
20090011,VITO,4193484,874775,20090,BODICCIONE,Ajaccio,R
20090014,Esso,4192800,873900,20000,109 Cours Napoleon,Ajaccio,R
20090015,VITO,4193100,873500,20090,Avenue du Président Kennedy - HLM Bat P,Ajaccio,R
20100001,TotalEnergies,4161900,896800,20100,Place Saint Damien,Sartène,R
20100003,VITO,4164900,894500,20100,ZI RIZZANESE,Sartène,R
20100005,VITO,4162100,897300,20100,Ld bellagamba,SARTENE,R
20110003,VITO,4167100,891300,20110,San Giuseppu,Propriano,R
20110005,VITO,4167200,890900,20110,4 QUARTIER ST JOSEPH,Propriano,R
20111001,VITO,4206200,874100,20111,Tiuccia,Casaglione,R
20113001,TotalEnergies,4169741,889670,20113,Marinca - RD 157,Olmeto,R
20113002,TotalEnergies,4171600,891500,20113,Arconchello,OLMETO,R
20115001,Esso,4223728.0621206,863583.71530654,20115,Hotel des Calanches,Piana,R
20118001,TotalEnergies,4211664.0453,869154.694059,20118,Résidence de la Plage - RD 81,SAGONE,R
20118005,Esso,4210200,870700,20118,Lieu dit Esigna Sagone,Coggia,R
20129001,VITO,4192400,882500,20129,SUARALTA,BASTELICACCIA,R
20130002,TotalEnergies,4213400,859800,20130,Rue de la République,CARGESE,R
20131001,VITO,4149182.5740818,905520.46575316,20131,RTE N 196  LANCCIATO PADULELLI,PIANOTTOLI-CALDARELLO,R
20131002,TotalEnergies,4149185.4902513,905559.39368657,20131,Station TOTAL - RN 196,PIANOTTOLI-CALDARELLO,R
20137004,TotalEnergies,4163489.5582317,929420.40547291,20137,Station TOTAL La Trinité - RN 198 - Pitrera,PORTO-VECCHIO,R
20137005,TotalEnergies,4157100,927300,20137,Route de Bonifacio,Porto-Vecchio,R
20137006,TotalEnergies,4161400,928000,20137,route de bastia,Porto-Vecchio,R
20137007,TotalEnergies,4160200,927600,20137,Station TOTAL - Quartier La Poretta,PORTO-VECCHIO,R
20137008,VITO,4163900,933600,20137,358 San Cipriano,Lecci,R
20137009,VITO,4159800,927600,20137,Les 4 Chemins BP115,Porto-Vecchio,R
20137010,VITO,4157844.2439722,927469.32854278,20137,Route de bonifacio BP115,Porto-Vecchio,R
20140001,VITO,4178547,897933,20140,RTE N 196,Petreto-Bicchisano,R
20144002,VITO,4169900,934500,20144,LIEUDIT CAVO ZONZA,Zonza,R
20144003,VITO,4170000,934800,20144,LIEU DIT MOLENDINU,ste lucie de porto vecchio,R
20145001,TotalEnergies,4184900,940000,20145,RN 198 - Solenzara,Sari-Solenzara,R
20145004,TotalEnergies,4185788.64,936422.22,20145,RN T 10,Solenzara,R
20147001,TotalEnergies,4228900,870000,20147,Trajinu,Serriera,R
20148001,Esso,4193500,915800,20148,Noce,COZZANO,R
20150003,VITO,4226200,870900,20150,Pont de Porto,OTA,R
20153002,TotalEnergies,4190100,909800,20153,I BAGNI,Guitera-les-Bains,R
20153003,autre,4190040.4101832,909745.15760268,20153,RD 87,GUITERA LES BAINS,R
20156001,VITO,4170911,879260,20156,PORTO POLLO,Serra-di-Ferro,R
20160001,Esso,4216700,879900,20160,Cours Joseph Colonna,vico,R
20166002,TotalEnergies,4183500,877900,20166,Station TOTAL - Relais du Rupione,PIETROSELLA,R
20166004,VITO,4188700,880800,20166,CTRE COMMERCIAL BENISTA,GROSSETO-PRUGNA,R
20166005,VITO,4189800,881000,20166,Veta Porticcio,PORTICCIO,R
20166006,TotalEnergies,4188730,880770,20166,Les Marines de Porticcio - Commune de Grosseto-Prugna,PORTICCIO,R
20167002,TotalEnergies,4196839.9440162,881725.633038,20167,T20,Sarrola-Carcopino,R
20167003,VITO,4195300,878200,20090,mezzavia centre rn 194,AJACCIO,R
20167004,TotalEnergies,4196500,878200,20167,Route de Sagone,ALATA,R
20167005,VITO,4195100,878000,20090,RD 31 lieu dit Manicola Vecchia,AJACCIO,R
20167008,VITO,4197962.0445374,883383.448204,20167,"Gare de Mezzana - Lieu-dit 'Saint Pierre, T20",Sarrola-Carcopino,R
20167010,VITO,4195000,876900,20167,N194 Route de Mezzavia,Ajaccio,R
20167011,Esso,4194805.43,876499.84,20167,Mezzavia,Ajaccio,R
20167012,VITO,4199591.27,882765.88,20167,RT 20,Sarrola-Carcopino,R
20169002,Depuis 1959,4139100,916500,20169,sennola,BONIFACIO,R
20169003,TotalEnergies,4139200,916600,20169,Cala Longa,Bonifacio,R
20170001,TotalEnergies,4170379.437476,912330.89279334,20170,Allée des Chênes,Levie,R
20170002,autre,4170597.9338763,912893.31952928,20170,Allée des chênes,Levie,R
20189001,TotalEnergies,4194279.05963,875250.27656,20000,La Rocade Finosello,AJACCIO,R
20189002,TotalEnergies,4192700,878400,20090,VIGNETTA ROUTE DE CAMPO DELL ORO BP580,Ajaccio,R
20190002,autre,4187800,898700,20190,D 83,Santa-Maria-Siché,R
20200002,VITO,4267600,944500,20600,Avenue Sampiero Corso - RN 193,Bastia,R
20200006,TotalEnergies,4272858.526,945947.796,20200,37 ROUTE DU CAP,SAN-MARTINO-DI-LOTA,R
20200008,Esso,4270400,945300,20200,21 Rue Commandant Lucé de Casabianca,Bastia,R
20200014,VITO,4271166.1756241,945429.59899902,20200,9 ROUTE DU CAP,VILLE DE PIETRABUGNIO,R
20200016,VITO,4270358.1401618,944219.35452675,20200,rond point du fango avenue jean zuccarelli,Bastia,R
20200017,VITO,4250239.5368601,937830.99000001,20200,14 route du cap,Ville-di-Pietrabugno,R
20213003,TotalEnergies,4244600,950800,20213,Station TOTAL - RN 198 - FOLELLI,Penta-di-Casinca,R
20213004,VITO,4244500,950800,20213,Rt10,Penta-di-Casinca,R
20213005,VITO,4248700,948000,20213,Lieu-dit Querciolo,Sorbo-Ocagnano,R
20214001,Esso,4250800,885200,20214,RUE U FONDU,CALENZANA,R
20215001,VITO,4250000,946600,20215,ARENA,Vescovato,R
20217001,VITO,4267300,930200,20217,Route Calvi,Saint-Florent,R
20217004,TotalEnergies,4268100,930400,20217,"36, rue principale",SAINT-FLORENT,R
20217005,VITO,4268500,930700,20217,Route de Patrimonio,Saint-Florent,R
20218001,VITO,4246700,920900,20218,RT 20,Ponte-leccia,R
20218004,VITO,4246300,920500,20218,R.T 30,Ponte-Leccia,R
20218006,Esso,4246000,920700,20218,RT20,Ponte-Leccia,R
20218007,TotalEnergies,4243518.7623916,929976.53603329,20218,RT20,Ponte Leccia,R
20218008,VITO,4246274,920667,20218,rond point de ponte leccia,Ponte-Leccia,R
20218009,MARIOTTI ENERG,4246038.1407175,920717.21222893,20218,RT 20,PONTE LECCIA,R
20219003,TotalEnergies,4217200,917000,20219,RT 20,TATTONE,R
20220001,TotalEnergies,4263200,894400,20220,36 Avenue Paul Doumer,L'Île-Rousse,R
20220002,VITO,4263200,894500,20220,"29, Ave Pdt Paul Doumer",L'ÎLE-ROUSSE,R
20220003,Esso,4263248,894075,20220,AVENUE PAUL DOUMER,L'Île-Rousse,R
20220006,TotalEnergies,4260900,887500,20220,RN 197,ALGAJOLA,R
20221001,VITO,4232500,953900,20221,T 10,PRUNETE,R
20222001,Esso,4276500,946900,20222,CAMPINCA,Brando,R
20224001,TotalEnergies,4233399,900872,20224,Station TOTAL,Calacuccia,R
20228003,VITO,4288800,947300,20228,Santa-Severa,Luri,R
20228004,VITO,4288780.0122102,947310.06942498,20228,Santa Severa,LURI,R
20230003,VITO,4240000,953000,20230,STATION LUISI,Poggio-Mezzana,R
20230006,TotalEnergies,4237206.6050321,952976.40167823,20230,RN 198,San-Nicolao,R
20230008,VITO,4231426.485904,948907.25133984,20230,Rn 198 Alistro,San-Giuliano,R
20230010,Esso,4236800,950700,20230,SASU CORSICA MODELISME,SAN-NICOLAO,R
20230011,TotalEnergies,4225900,954700,20230,ALISTRO,SAN GIULIANO,R
20235001,TotalEnergies,4248820,928306,20235,Ponte Novu,Castello-di-Rostino,R
20240001,VITO,4201351.1447946,940397.08675736,20240,520 Avenue du 9 Septembre,Ghisonaccia,R
20240002,TotalEnergies,4202100,940900,20240,Station TOTAL - BP 35 - RN 198,Ghisonaccia,R
20240003,TotalEnergies,4191600,939300,20240,TRAVO,Ventiseri,R
20240004,VITO,4202200,941100,20240,1680 avenue du 9 Septembre - Lotissement Feminiccia - RN 198,GHISONACCIA,R
20240005,VITO,4201700,940600,20240,RN 198,Ghisonaccia,R
20243001,TotalEnergies,4199868.57757,940286,20243,Lieu-Dit Migliacciaro,PRUNELLI-DI-FIUMORBO,R
20245002,ENERGIASUPRANA,4241000,868700,20245,ACHIARELLO ROUTE DE PORTO,GALERIA,R
20248001,TotalEnergies,4295666.9635916,944535.96189195,20248,MACINAGGIO,ROGLIANO,R
20250001,VITO,4230179.0177065,915751.78955876,20250,RT 20,Corte,R
20250002,TotalEnergies,4231350.70462,915173.144133,20250,Avenue de la République,CORTE,R
20250003,VITO,4231700,915900,20250,RN 193 - lieu dit Pentone,Corte,R
20250009,VITO,4230122.61,915054.31,20250,10 faubourg saint Antoine,Corte,R
20260001,VITO,4255461.1397753,876151.55767799,20260,RN 197 LIEU-DIT LES PADULES,CALVI,R
20260002,TotalEnergies,4256429,875541,20260,Station TOTAL - relais de la balagne ,CALVI,R
20260003,VITO,4255900,879800,20260,Lieu dit Alzeta,Calvi,R
20260005,Esso,4256100,875500,20260,Avenue Christophe Colomb,Calvi,R
20270001,VITO,4211500,951400,20270,ROUTE N 198,Aléria,R
20270003,Esso,4211500,951400,20270,Rn 198 Cateragghju,Aléria,R
20290002,TotalEnergies,4252490,944070,20290,Casamozza - RN 193,Lucciana,R
20290003,TotalEnergies,4256756,944075,20290,Lieu-dit Revinco - RN 193,Borgo,R
20290008,VITO,4254700,941800,20290,CASAMOZZA,LUCCIANA,R
20290009,VITO,4255000,944200,20290,RN:193/T10 Crucetta,LUCCIANA,R
20290010,Esso,4254300,944200,20290,RN 193 PISCINA,LUCCIANA,R
20538001,VITO,4160400,927700,20137,RTE N 198,Porto-Vecchio,R
20600002,VITO,4268100,944400,20600,556 Avenue de la Libération,Bastia,R
20600003,TotalEnergies,4265800,941600,20600,RN 193,FURIANI,R
20600004,TotalEnergies,4266306,943007,20600,Rond Point de Furiani,Furiani,R
20600006,TotalEnergies,4267300,944400,20600,L'Arinella - RN 193,Bastia,R
20600007,Esso,4267700,944400,20600,AVENUE SAPIERO CORSU,BASTIA,R
20600009,Esso,4268300,944400,20600,AVENUE DE LA LIBERATION,Bastia,R
20600010,VITO,4265700,944100,20600,RN 193,Furiani,R
20600011,Esso,4265300,944000,20600,RN 193,FURIANI,R
20600014,VITO,4267927.5416212,944309.56412724,20600,Avenue de la Libération. Immeuble Santa Maria,BASTIA LUPINU,R
20620002,Esso,4259300,943600,20620,Route de Rutali,BIGUGLIA,R
20620004,Esso,4262683,942864,20620,Lot Arbuceta Rond Point Ceppe,BIGUGLIA,R
20620005,VITO,4262100,943700,20620,RN 193,BIGUGLIA,R
21000001,Carrefour,4735800,504800,21000,Route de Langres,DIJON,R
21000006,Avia,4732200,505300,21000,8 Place du 30 Octobre et Légion d'Honneur,Dijon,R
21000009,Esso Express,4734200,504500,21000,2 Avenue de Langres,Dijon,R
21000010,Esso Express,4730600,505100,21000,5 Boulevard Robert Schuman,Dijon,R
21000011,Esso Express,4731100,501500,21000,108 Boulevard des Bourroches,Dijon,R
21000012,E.Leclerc,4734000,506700,21000,7 Rue de Cracovie,Dijon,R
21000013,TotalEnergies,4735059,506258,21000,15 Rue de Mayence,DIJON,R
21000017,Avia,4729850,507871,21000,1 Avenue du Mont Blanc,Dijon,R
21000022,Avia,4733500,506100,21000,Boulevard des Martyrs de la Résistance,Dijon,R
21000024,Intermarché,4731812,500275,21000,Boulevard Gaston Bachelard,Dijon,R
21000025,TotalEnergies,4736260,504681,21000,170 ROUTE DE LANGRES,DIJON,R
21000027,TotalEnergies,4730728,505757,21000,"170, RUE D'AUXONNE",DIJON,R
21000028,inconnu,4730717.6685817,505750.07897797,21000,170 rue d'Auxonne,Dijon,R
21000029,TotalEnergies,4730200,502400,21000,2 boulevard des diables bleus,DIJON,R
21100001,Colruyt,4724000,511400,21110,La plucharde ZAC de Bretenière,Bretenière,R
21110001,Avia,4717900,515800,21110,Route de Dijon,AISEREY,R
21110002,TotalEnergies,4724500,520400,21110,route departementale 905,GENLIS,R
21110003,Esso Express,4723800,522400,21110,7 Rue Aristide Briand,Genlis,R
21110005,Intermarché,4724500,522000,21110,Rue de la Gare,GENLIS,R
21120001,Avia,4752771,511288,21120,9 Rue François Mitterrand,IS-SUR-TILLE,R
21120002,ENI,4751251.6084916,517254.6,21120,13 Route de Langres,Til-Châtel,R
21120003,Indépendant sans enseigne,4752800,511300,21120,18 rue François Mitterrand,IS-SUR-TILLE,R
21120004,Avia,4752000,517900,21120,"51, route de Langres",Til-Châtel,R
21120005,Intermarché,4753000,511500,21120,20 rue François Mitterand,IS-SUR-TILLE,R
21121001,Géant,4735600,503200,21121,1 Rue Les Près Potets,Fontaine-lès-Dijon,R
21121003,Intermarché,4733700,503300,21121,"26, Rue du Faubourg Saint-Nicolas",FONTAINE-LèS-DIJON,R
21121007,TotalEnergies Access,4733600,503200,21121,BLD DES ALLOBROGES,Fontaine-lès-Dijon,R
21121008,autre,4735600,503300,21121,Rue des prés potets,Fontaine-lès-Dijon,R
21130004,Intermarché,4718981,538718,21130,3 rue de Labergement,Auxonne,R
21130008,E.Leclerc,4718100,540100,21130,AVENUE GENERAL DE GAULLE,Auxonne,R
21130009,E.Leclerc,4718500,533400,21130,Aire de Pont Val de Saône - Autoroute A39,PONT,A
21130010,E.Leclerc,4717900,533400,21130,"Aire de Pont Chêne d'Argent Sud, Autoroute A39",PONT,A
21130011,Casino,4719154.8205136,539149.92751464,21130,9 rue du Colonel Redoutey,Auxonne,R
21130013,autre,4719168.1,539143.9,21130,9 rue Colonel Redoutey,Auxonne,R
21140001,Avia,4748187.0025829,435113.63092324,21140,Rue Champ de la Perdrix,Semur-en-Auxois,R
21140002,Elan,4749163,433834,21140,ROUTE DE DIJON,SEMUR-EN-AUXOIS,R
21140003,Intermarché,4749230,434084,21140,19 Avenue du Général Mazillier,Semur-en-Auxois,R
21150001,Avia,4753700,446100,21150,RUE DE LUSIAUX,VENAREY-LES-LAUMES,R
21150002,Système U,4754000,446100,21150,Avenue de Dijon,VENAREY-LES-LAUMES,R
21160001,CORA,4726700,499700,21160,zac les vignes blanches,PERRIGNY-LèS-DIJON,R
21160004,TotalEnergies,4727600,500500,21160,ROUTE DE BEAUNE,Marsannay-la-Côte,R
21160005,E.Leclerc,4728000,501900,21160,355 Avenue Jean Moulin,Marsannay-la-Côte,R
21170001,Intermarché,4711200,525600,21170,Route de Dijon,Saint-Usage,R
21190002,Carrefour Market,4692000,475300,21190,Route du Pont de Paris,CORPEAU,R
21190006,TotalEnergies,4696466.385,483683.207,21190,AUTOROUTE A6 - AIRE DE BEAUNE TAILLY,MERCEUIL,A
21190007,TotalEnergies,4695888,483532,21190,AUTOROUTE A6 - AIRE DE BEAUNE MERCEUIL,MERCEUIL,A
21200001,Carrefour,4701570.39279,483890.960888,21200,Avenue du Général de Gaulle,BEAUNE,R
21200003,Esso Express,4701800,482700,21200,27 Route de Pommard,Beaune,R
21200004,Casino,4702093,484220,21200, Rue du Faubourg Madeleine,BEAUNE,R
21200005,E.Leclerc,4704200,484400,21200,Rue Gustave Eiffel,BEAUNE,R
21200006,Intermarché,4702000,485600,21200,37 Route de Seurre,Beaune,R
21200007,BP,4701700,483600,21200,AV DU GENERAL DE GAULLE,BEAUNE,R
21200009,TotalEnergies,4696504.5628392,483620.53860605,21200,A6 AIRE DE BEAUNE TAILLY,BLIGNY LES BEAUNE,A
21200010,E.Leclerc,4699900,485400,21200,ZA LA Berlhotte - RD 113,LEVERNOIS,R
21200011,autre,4702014.6902194,484149.38015203,21200,28 Rue du Faubourg Madeleine,BEAUNE,R
21204001,TotalEnergies,4701500,481600,21200,78 Route de Pommard,BEAUNE,R
21210001,Avia,4728200,423700,21210,RUE GRILLOT,SAULIEU,R
21210005,TotalEnergies,4728300,422900,21210,4 RUE COURTEPEE,SAULIEU,R
21220003,Système U,4723300,498300,21220,route nationale 74,Brochon,R
21220004,Esso,4722200,500900,21220,A31/E17/E21,GEVREY-CHAMBERTIN,A
21220006,Fulli,4721796.5761992,500272.49351628,21220,AUTOROUTE A31 SENS DIJON - BEAUNE,Gevrey-Chambertin,A
21230005,Carrefour Contact,4713100,449000,21230,Rue de l'Arquebuse,ARNAY-LE-DUC,R
21230006,Avia,4713100,448000,21230,Rue Lucienne et Jean Barnet,Arnay-le-Duc,R
21230007,ENI,4712905.8,448885.1,21230,10 bis rue Claude Guyot,Arnay-le-Duc,R
21240003,Système U,4734100,499700,21240,8 Rue Charles Dullin,Talant,R
21240004,TotalEnergies Access,4734071.9187012,500500.16344711,21240,88 BOULEVARD DE TROYES,TALANT,R
21250001,Avia,4700400,515000,21250,ZA le terreau de lée,Seurre,R
21250002,TotalEnergies,4699000,514800,21250,58 Faubourg St Georges,SEURRE,R
21250005,Avia,4703200,510600,21250,Aire de Glanon A36,GLANON,A
21250006,Intermarché,4699098.9682749,514791.13194644,21250,Rue du Faubourg Saint Georges,SEURRE,R
21250009,Avia,4703100,510800,21250,AIRE DU BOIS GUILLEROT,GLANON,A
21260001,Avia,4758027.9687958,516836.27924321,21260,RD N 3 -,SELONGEY,R
21270001,Avia,4731100,541000,21270,RUE DE LA GARE,PONTAILLER-SUR-SAôNE,R
21300001,Géant,4728500,502200,21300,ZONE INDUSTRIELLE,CHENôVE,R
21300004,Système U,4729307,501616,21300,AVENUE ROLAND CARRAZ,CHENôVE,R
21310004,Intermarché,4735600,551300,21310,10 RUE PAUL AUBAN,Mirebeau-sur-Bèze,R
21320001,Système U,4726900,454000,21320,8 rue du sergent mazeau,POUILLY-EN-AUXOIS,R
21320004,Carrefour Contact,4725100,457600,21320,ZA LE PRE RABY / CREANCEY,POUILLY-EN-AUXOIS,R
21320006,Avia,4726300,455400,21320,LES PORTES DE BOURGOGNE,POUILLY-EN-AUXOIS,R
21320007,ENI,4730900,450100,21320,A6 AIRE DES LOCHERES,EGUILLY,A
21320008,Esso,4724706.4,456621.2,21320,"ZA LES PORTES DE BOURGOGNE, Route d'Arnay-le-Duc",CREANCEY,R
21330001,Avia,4783946.523,437160.784,21330,2 ROUTE DE CHATILLON,LAIGNES,R
21340001,Avia,4695200,462400,21340,Route d'Autun,NOLAY,R
21340002,TotalEnergies,4694691,464359,21340,ROUTE DE BEAUNE,Nolay,R
21350001,Avia,4739600,454900,21350,LOT ST ANNE,Vitteaux,R
21350002,Shell,4731494.4846589,449591.78929596,21350,A6 Aire du Chien Blanc,Gissey le Vieil,A
21360001,Avia,4710700,465500,21360,ZA LA CABOTTE,BLIGNY-SUR-OUCHE,R
21360003,Esso,4710500,471300,21360,Autoroute A6 du Soleil,BLIGNY-SUR-OUCHE,A
21360004,Avia,4711270.104676,471235.66202522,21360,Autoroute du Soleil A6,Bligny-sur-Ouche,A
21370001,Colruyt,4731900,491000,21370,Rue des Trois Ponts,Velars-sur-Ouche,R
21390001,Avia,4738800,430900,21390,Rue de l'Hôtel de Ville,PRéCY-SOUS-THIL,R
21400001,Avia,4787100,457000,21400,Avenue Noël NAVOIZAT Actipôle,CHâTILLON-SUR-SEINE,R
21400002,TotalEnergies,4785300,457100,21400,Avenue Édouard Herriot,Châtillon-sur-Seine,R
21400003,Avia,4787100,457000,21400,avenue noel navoizat,Châtillon-sur-Seine,R
21400005,Intermarché,4786700,457200,21400,Chaussée de l'Europe,CHâTILLON-SUR-SEINE,R
21410001,Intermarché,4730900,485800,21410,RUE DE LA CHARME,Fleurey-sur-Ouche,R
21430003,Indépendant sans enseigne,4720700,427100,21430,LE BUISSON MICHELIN,Liernais,R
